"","sample1"
"Asn_C0.N0.H0",0.0124287227018583
"Asn_C0.N0.H1",0.0122775180418738
"Asn_C0.N0.H2",0.012156396074402
"Asn_C0.N0.H3",0.0120366677966667
"Asn_C0.N0.H4",0.0118988457637678
"Asn_C0.N0.H5",0.0125334420203367
"Asn_C0.N1.H0",0.0122088144413653
"Asn_C0.N1.H1",0.0120602851292165
"Asn_C0.N1.H2",0.0119413062399487
"Asn_C0.N1.H3",0.0118236963811195
"Asn_C0.N1.H4",0.0116883129085149
"Asn_C0.N1.H5",0.0123116809027566
"Asn_C0.N2.H0",0.0125080533987662
"Asn_C0.N2.H1",0.0123558836209629
"Asn_C0.N2.H2",0.0122339885502205
"Asn_C0.N2.H3",0.0121134960655233
"Asn_C0.N2.H4",0.0119747943344311
"Asn_C0.N2.H5",0.0126134411246904
"Asn_C1.N0.H0",0.0108362336955707
"Asn_C1.N0.H1",0.0107044028485386
"Asn_C1.N0.H2",0.0105988002079026
"Asn_C1.N0.H3",0.0104944126839709
"Asn_C1.N0.H4",0.0103742497508801
"Asn_C1.N0.H5",0.0109275353552021
"Asn_C1.N1.H0",0.0106445022238731
"Asn_C1.N1.H1",0.0105150039324307
"Asn_C1.N1.H2",0.0104112697774721
"Asn_C1.N1.H3",0.0103087292390618
"Asn_C1.N1.H4",0.0101906924158085
"Asn_C1.N1.H5",0.0107341884317292
"Asn_C1.N2.H0",0.0109053997702167
"Asn_C1.N2.H1",0.010772727466821
"Asn_C1.N2.H2",0.010666450779773
"Asn_C1.N2.H3",0.0105613969656391
"Asn_C1.N2.H4",0.0104404670508124
"Asn_C1.N2.H5",0.0109972841947462
"Asn_C2.N0.H0",0.0109496388207583
"Asn_C2.N0.H1",0.0108164283164846
"Asn_C2.N0.H2",0.0107097205047536
"Asn_C2.N0.H3",0.0106042405276231
"Asn_C2.N0.H4",0.0104828200469298
"Asn_C2.N0.H5",0.0110418959855248
"Asn_C2.N1.H0",0.0107559008088312
"Asn_C2.N1.H1",0.0106250472722109
"Asn_C2.N1.H2",0.0105202275009282
"Asn_C2.N1.H3",0.0104166138383705
"Asn_C2.N1.H4",0.0102973417170806
"Asn_C2.N1.H5",0.0108465256160189
"Asn_C2.N2.H0",0.0110195287435502
"Asn_C2.N2.H1",0.0108854679770032
"Asn_C2.N2.H2",0.0107780790647882
"Asn_C2.N2.H3",0.0106719258246731
"Asn_C2.N2.H4",0.0105497303340323
"Asn_C2.N2.H5",0.0111123747720957
"Asn_C3.N0.H0",0.0109493095381394
"Asn_C3.N0.H1",0.010816103039505
"Asn_C3.N0.H2",0.0107093984372174
"Asn_C3.N0.H3",0.0106039216319874
"Asn_C3.N0.H4",0.0104825048019733
"Asn_C3.N0.H5",0.0110415639282093
"Asn_C3.N1.H0",0.0107555773528211
"Asn_C3.N1.H1",0.0106247277498552
"Asn_C3.N1.H2",0.0105199111308323
"Asn_C3.N1.H3",0.0104163005848505
"Asn_C3.N1.H4",0.0102970320503846
"Asn_C3.N1.H5",0.0108461994339747
"Asn_C3.N2.H0",0.0110191973590208
"Asn_C3.N2.H1",0.0108851406239198
"Asn_C3.N2.H2",0.0107777549412127
"Asn_C3.N2.H3",0.0106716048927184
"Asn_C3.N2.H4",0.0105494130780033
"Asn_C3.N2.H5",0.0111120405946839
"Asn_C4.N0.H0",0.0115454380192877
"Asn_C4.N0.H1",0.0114049791740236
"Asn_C4.N0.H2",0.0112924651042765
"Asn_C4.N0.H3",0.0111812456783911
"Asn_C4.N0.H4",0.0110532183834758
"Asn_C4.N0.H5",0.0116427151427529
"Asn_C4.N1.H0",0.0113411582030031
"Asn_C4.N1.H1",0.0112031845735873
"Asn_C4.N1.H2",0.0110926612774408
"Asn_C4.N1.H3",0.0109834097183873
"Asn_C4.N1.H4",0.0108576476811161
"Asn_C4.N1.H5",0.0114367141486715
"Asn_C4.N2.H0",0.0116191308399916
"Asn_C4.N2.H1",0.0114777754670485
"Asn_C4.N2.H2",0.0113645432371444
"Asn_C4.N2.H3",0.011252613914149
"Asn_C4.N2.H4",0.0111237694400374
"Asn_C4.N2.H5",0.0117170288693794
"Arg_C0.N0.O0",0.0180626732348913
"Arg_C0.N0.O1",0.0177287988031213
"Arg_C0.N0.O2",0.0181338400686112
"Arg_C0.N1.O0",0.0176109982034157
"Arg_C0.N1.O1",0.0172854726317859
"Arg_C0.N1.O2",0.0176803854402496
"Arg_C0.N2.O0",0.0180457756181566
"Arg_C0.N2.O1",0.0177122135244296
"Arg_C0.N2.O2",0.0181168758747449
"Arg_C1.N0.O0",0.0153605115594939
"Arg_C1.N0.O1",0.015076584479165
"Arg_C1.N0.O2",0.0154210318904392
"Arg_C1.N1.O0",0.0149764067576809
"Arg_C1.N1.O1",0.0146995795544447
"Arg_C1.N1.O2",0.0150354137170993
"Arg_C1.N2.O0",0.0153461418133428
"Arg_C1.N2.O1",0.0150624803464736
"Arg_C1.N2.O2",0.0154066055279005
"Arg_C2.N0.O0",0.0155809041835369
"Arg_C2.N0.O1",0.0152929033174357
"Arg_C2.N0.O2",0.0156422928604707
"Arg_C2.N1.O0",0.0151912882448319
"Arg_C2.N1.O1",0.0149104891253536
"Arg_C2.N1.O2",0.0152511418362194
"Arg_C2.N2.O0",0.0155663282590456
"Arg_C2.N2.O1",0.0152785968170793
"Arg_C2.N2.O2",0.0156276595073768
"Arg_C3.N0.O0",0.0155971862621551
"Arg_C3.N0.O1",0.0153088844349063
"Arg_C3.N0.O2",0.0156586390910097
"Arg_C3.N1.O0",0.0152071631748397
"Arg_C3.N1.O1",0.0149260706197426
"Arg_C3.N1.O2",0.0152670793146725
"Arg_C3.N2.O0",0.0155825951067836
"Arg_C3.N2.O1",0.0152945629850577
"Arg_C3.N2.O2",0.015643990446367
"Arg_C4.N0.O0",0.0156192897484786
"Arg_C4.N0.O1",0.015330579354481
"Arg_C4.N0.O2",0.0156808296636834
"Arg_C4.N1.O0",0.0152287139409582
"Arg_C4.N1.O1",0.0149472230368417
"Arg_C4.N1.O2",0.0152887149893533
"Arg_C4.N2.O0",0.0156046779143323
"Arg_C4.N2.O1",0.0153162376090179
"Arg_C4.N2.O2",0.0156661602596697
"Arg_C5.N0.O0",0.0156011278539264
"Arg_C5.N0.O1",0.0153127531692505
"Arg_C5.N0.O2",0.0156625962124766
"Arg_C5.N1.O0",0.0152110062023419
