"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15"
"2KG_0",0.591970327690721,0.496458404520609,0.580309350106021,0.997032684115138,0.575475359214758,0.568900185358925,0.498793424324747,0.570076418318311,0.68836851220905,0.577918467210597,0.55916869881533,0.569549011103001,0.586711083138132,0.477944887607227,0.599078699661871
"2KG_1",0.0821462434717825,0.0558292930325585,0.0425204232110332,0,0.027958636169677,0.0753735247998354,0.0568810226363127,0.0695338154842232,0,0.0590968720993542,0.0699088796206615,0.0691658377457245,0.0520266575516372,0.0698566181866448,0.0639753429581186
"2KG_2",0.218176733774956,0.25273970554492,0.254928266514024,0,0.198469468232145,0.232983740281029,0.251480600431151,0.237202453538292,0.220730103614695,0.224284112580441,0.229082799186812,0.218098481788927,0.244552118208418,0.249935851978453,0.210992848208786
"2KG_3",0.0543582074700829,0.0744424896819147,0.037944300178741,0,0.0916253581201952,0.0419024003375075,0.0661642292611311,0.0552911585921224,0.0333527491093394,0.05519774749046,0.055986366448965,0.0510604165947747,0.0443835902506142,0.0694470409088412,0.0488205491651498
"2KG_4",0.0439150203359974,0.0802822125900782,0.0609228992110298,0.00102891649606793,0.0767935649185598,0.0602914742437733,0.0886183569854361,0.0572814708750373,0.0475419077211949,0.0654203444918644,0.0680418914430747,0.0681873222872462,0.0543472385728787,0.0929689615877572,0.0549797086463983
"2KG_5",0.00943346725645971,0.0402478946299193,0.0233747607791515,0.00193839938879437,0.0296776133446645,0.0205486749789295,0.038062366361222,0.0106146831920144,0.0100067273457204,0.0180824561272834,0.0178113644851571,0.0239389304803268,0.0179793122783196,0.0398466397310765,0.0221528513596761
"Cit_0",0.145220043840893,0.101853854863854,0.131921526754537,0.956429947603162,0.32398202595793,0.144835162343414,0.112205162530891,0.12874025161904,0.59421438956719,0.124822307349937,0.116652198856131,0.127167388660306,0.130097696103749,0.106431949449491,0.153372046753792
"Cit_1",0.029361076948769,0.0178182519739209,0.0166406319244809,0.0378206202206334,0,0.019932657801526,0.0169312716617468,0.0226132413210964,0,0.0196696995126156,0.0264761310539739,0.0191566751559822,0.0182515861463772,0.0127141372505764,0.00994461182790932
"Cit_2",0.501528732930505,0.454445631950836,0.512259233670987,0.00567222231342653,0.371552778265939,0.490649180224658,0.442646083119298,0.520497156860613,0.265256005172143,0.508429001320859,0.489051867514755,0.480422958552806,0.501790779218933,0.435683470753102,0.495059781254547
"Cit_3",0.0676607425780822,0.0734573801896076,0.0556667822169429,0,0.0364476606911322,0.0720920417698578,0.081767193529204,0.0537735363391279,0.0101910178368667,0.0672705430056001,0.0737572471049241,0.0742799313081141,0.0699330731967823,0.0848034925766398,0.0707274359551109
