"","sample1"
"NoDeriv_C0",0.142857142857143
"NoDeriv_C1",0.142857142857143
"NoDeriv_C2",0.142857142857143
"NoDeriv_C3",0.142857142857143
"NoDeriv_C4",0.142857142857143
"NoDeriv_C5",0.142857142857143
"NoDeriv_C6",0.142857142857143
"NoDeriv2Tracer_C0.N0",0.0476190476190476
"NoDeriv2Tracer_C0.N1",0.0476190476190476
"NoDeriv2Tracer_C0.N2",0.0476190476190476
"NoDeriv2Tracer_C1.N0",0.0476190476190476
"NoDeriv2Tracer_C1.N1",0.0476190476190476
"NoDeriv2Tracer_C1.N2",0.0476190476190476
"NoDeriv2Tracer_C2.N0",0.0476190476190476
"NoDeriv2Tracer_C2.N1",0.0476190476190476
"NoDeriv2Tracer_C2.N2",0.0476190476190476
"NoDeriv2Tracer_C3.N0",0.0476190476190476
"NoDeriv2Tracer_C3.N1",0.0476190476190476
"NoDeriv2Tracer_C3.N2",0.0476190476190476
"NoDeriv2Tracer_C4.N0",0.0476190476190476
"NoDeriv2Tracer_C4.N1",0.0476190476190476
"NoDeriv2Tracer_C4.N2",0.0476190476190476
"NoDeriv2Tracer_C5.N0",0.0476190476190476
"NoDeriv2Tracer_C5.N1",0.0476190476190476
"NoDeriv2Tracer_C5.N2",0.0476190476190476
"NoDeriv2Tracer_C6.N0",0.0476190476190476
"NoDeriv2Tracer_C6.N1",0.0476190476190476
"NoDeriv2Tracer_C6.N2",0.0476190476190476
