"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24"
"Pyr_0",9826.83220733468,25145.8679997145,30830.6661922901,11616.5518187024,11032.9306666666,13637.6003638889,9150.0089382609,13041.0145083612,18263.442278639,6796.0828095238,6780.11831947939,8990.87190738036,13559.7534673078,29900.834648131,11888.8235285202,7265.49206790531,29644.7238919962,54316.1260267781,10319.4011643104,11339.5073506945,14459.2810904468,6499.25358492932,10086.7298899002,6395.53833986446
"Pyr_1",1380.98455850341,3385.40522182063,3749.31155686786,1343.19897619047,1413.35082272725,1620.33908060833,710.456072420166,1396.07899183672,2305.26830254433,736.476374999994,1013.97585416667,634.91494444443,1342.9983068531,3794.75905333334,1844.26088761906,937.634561224502,3021.52660790662,7157.16359350181,1115.81314318181,1508.9523767453,2050.11055952381,851.773493333327,1226.10996969063,766.55608691191
"Pyr_2",543.875421296298,1398.99246153846,1741.59398690109,705.268999999993,0,941.027748898114,0,900.967499999992,1439.14250714285,0,0,767.609749999998,834.474038297875,2028.08145833332,834.005022448992,0,1820.62836666666,2742.08900000003,0,804.577152857149,994.448681818173,0,0,0
"Pyr_3",0,0,0,0,0,0,0,0,0,0,0,0,0,1133.6268,0,0,0,0,0,0,0,0,0,0
"Lac_0",74843.2640478167,372023.139557962,624884.468252771,106309.204726388,84558.7835943183,143502.686654915,87192.993122221,345592.999033646,191004.019064066,62618.4627183922,56919.6974597229,143461.287000001,143381.546939465,267220.946174243,85511.9034155829,67782.7067077231,433154.936703142,610754.524684395,68481.1222472088,159991.099315624,103835.802744446,76256.3241334116,76066.1448308202,58023.7681250011
"Lac_1",14916.1835185184,69743.8110683475,122903.60261111,20723.11698995,16701.7033719008,27637.5785176467,16233.1202232141,64394.7647539777,38630.8713994714,12775.4821630607,11496.52304275,27568.4878186277,28277.1563776157,51597.0213694447,17323.040433333,13542.4741565935,85101.387687746,117351.410213903,12934.7535171945,31215.102699673,19841.4564629632,15055.6392421567,15523.5656251263,12041.5160103899
"Lac_2",7370.86432039331,33993.5576062503,56861.5893535538,9603.31272727267,8225.43046969697,13384.9812626496,8294.42628435185,31972.7946080809,18327.0192312503,5678.49528051274,5606.55003093783,13099.6748402205,13761.8831,24768.6357825759,8237.8622583332,6477.32756494203,39063.0117148152,56081.101714286,6534.45465238089,15451.5440277777,9275.80259705894,7415.59411848703,7335.07692500008,5615.48532380963
"Lac_3",2974.39249999998,8894.13447222228,17628.8056776012,2220.66714724735,1577.83015601048,5348.73630952372,1976.72731696426,9229.42717647061,7980.88788392869,1035.75599999998,2184.9499666667,4861.72616458711,4889.36224434526,8845.62018666673,3130.19319185179,2425.85580558527,13232.0511625928,19642.1473835649,1044.64852031746,5575.74354344873,4788.69751218788,1623.45438095235,2765.20559121991,1709.78518862436
"Cit_0",2170.18479961957,4142.88753275128,8408.265574907,9643.22787498317,9777.52096623224,2680.81381008732,10779.3797130321,5214.97377460339,2819.74254497594,10543.5795000003,2530.27481902862,2370.90548447492,1812.71981301214,6508.58550827808,4357.58099999993,2828.8578048227,6156.46499999987,8207.58300000003,10335.181637968,1886.48612246373,6746.34983591949,5245.40414281053,4715.85249999993,4376.07749853191
"Cit_1",2332.69600681814,3964.44299999997,8439.36970790031,4171.27691240605,4246.85250000018,2487.13650000009,4347.028682177,4880.12476762278,3701.89592299892,4882.9100771557,1533.8512381846,2206.4355719897,1842.08410911677,7159.22669712975,2161.07202124538,1496.11101190477,5621.39163727262,8608.1353678148,4066.79500000016,2484.02987947647,3114.78175798315,1911.78669920633,2155.31957474374,1930.47827230077
"Cit_2",3775.34110801387,4613.034188774,10725.9754999998,3044.57200000002,2512.70478531755,3900.57849820361,2957.31850000007,5747.43551496727,6951.71149999989,2483.34600000004,1911.3356632939,3314.08145735123,3161.58918912332,9611.24849999981,3056.20494549936,1690.20784821609,7907.47558950858,11707.9162978592,2566.28210099942,3825.29133709266,4695.30831153841,1451.27021476794,2995.45149999997,2456.30900000011
"Cit_3",2258.98090503241,2517.90966637929,6671.97993763325,1514.8745,918.172773403923,2778.90283582414,1132.31526737015,3110.7955000001,4326.86035692453,852.82208388981,1617.70825246391,2437.22623614633,2106.33878485598,5952.51713223292,2133.38299999996,1011.75328587379,4817.50329147903,7588.81049999997,750.829264237985,2808.35999999995,3433.69749736511,425.649377523243,1597.14240754704,1832.63795873022
"Cit_4",7675.92749999985,6726.13548377349,16811.1782789471,5796.77900000007,3331.24820523824,9379.48455458849,3884.644415344,8943.3375000004,15278.502031467,2686.22925238102,6360.38993137477,7680.09379973747,6417.65446595957,15743.3267773058,9016.45833258679,5031.39450000009,13278.4269999997,19805.5989999999,2369.09050000007,10232.3438134072,16082.0421147725,1849.40883237965,7210.05199999989,8206.75900000026
"Cit_5",3215.23736671594,2629.59745561903,6206.6635699999,1895.85200000002,1289.17450000004,3481.57853506184,1423.56328783417,3243.41378035728,5538.16049999995,1064.40450000002,2455.39799999998,2891.27849999996,2581.18549999995,6292.82699999988,3207.74449999994,1618.31350880235,4822.28504432652,7980.46849999994,874.012500000017,3860.40278306872,6307.12049999993,707.380620456246,3063.85552702189,3034.17013490229
"Cit_6",2148.63699999996,1339.16079410433,3625.65249999994,1260.30762504182,790.067733928587,2094.92130389525,841.237500000012,1542.92150000007,3652.54399999994,519.321665742128,1819.90799999997,2113.20114602141,1752.43899999997,3632.19761312493,2235.17099999996,1490.89800000006,3309.94937153925,4615.66702325578,315.120000000033,2462.67025362314,4247.24799999996,450.06799999999,1948.87137599585,1861.84111389968
"Mal_0",2500.09370642629,3666.22492090669,7447.51633846094,12417.1441456043,11564.3469615059,2996.45473900864,8964.03568187243,4094.81049700307,4347.72805528317,9118.42588675362,3338.91763834653,2663.81070846131,2839.97821501663,5243.86831756304,4316.34889807692,3623.52027646368,6552.22825343395,11314.2297560607,9254.4867508503,3340.30788139324,5572.0490759182,10660.9429831889,4289.93407881774,4187.68765455118
"Mal_1",1823.49432333704,2968.0126253557,7343.04814868452,4226.2464760009,3392.66738953002,2642.77038517126,2942.12828972194,3130.53394234463,4499.6018421597,2787.42632786806,1351.51796198685,2269.70103876523,2498.75899140595,5059.98513866985,1799.30048177048,1202.0127941152,6014.78135517501,11114.8934246234,2764.69522063492,2986.98389922774,1996.01408138526,3034.59769802269,1623.02232775978,1611.2114869506
"Mal_2",3814.03363116364,4050.80372151436,11461.2157456603,2162.23960491824,2237.73938655639,4469.20286599095,1951.64605520956,4628.44465036475,9028.56749715146,1317.11334136608,1971.96345612743,3519.99883647483,4808.77672048923,7449.03347700862,2300.32968258506,2382.28933497421,9387.85671176456,18113.0527894108,1495.91172964668,6168.27479827727,3252.42721170094,1833.29491583009,2245.37238810627,2428.66239086728
"Mal_3",2303.93672597398,1982.15250696602,6092.90045646936,1073.05304609886,839.121901521731,3247.94108994704,672.608075843307,2441.42709727271,5416.41729460474,539.814521021045,1145.19732462521,2445.31298159925,3437.75789172072,4631.92109132784,1397.2888138897,1292.74921219718,5409.32543591462,11349.2075569622,351.502593630951,3944.95949234121,2199.03842958331,646.842729506795,1563.92138740941,1650.05729316966
"Mal_4",11861.6957217686,8037.48199937637,24837.1423214281,8421.74454472671,3869.62852969201,16253.1669236018,5376.40964505484,10119.0555578425,27197.8673249363,2650.47258171237,7899.20570137225,13223.6782771543,16790.4733623287,19955.3616487722,10449.1634471521,7829.74994658845,22748.332109723,44974.013100692,2603.50605988456,20536.7644842735,14963.3515541512,5387.53912937749,9243.76240553209,11202.4592399197
