"","sample1","sample2","sample3","sample4","sample5","sample6","sample7"
"Gly_C0.N0",0.416238599897415,0.211934006934748,0.176688566560121,0.0236953573505946,0.0735776114836859,0.132078857015377,0.309061118726859
"Gly_C0.N1",0.418932828867103,0.213305813264358,0.177832236222752,0.0238487326326546,0.074053864611728,0.132933776974718,0.311061609373608
"Gly_C1.N0",0.0633227013482659,0.081626168887902,0.157791116772784,0.0884063479375282,0.137009683146524,0.254192131109779,0.123750631981288
"Gly_C1.N1",0.063732576490938,0.0821545187090687,0.158812467033158,0.0889785844757698,0.137896519339161,0.255837465798628,0.124551645000525
"Gly_C2.N0",0.0188257191545704,0.20482684455996,0.163907337042362,0.386285315104515,0.287799725753653,0.112116032246922,0.0655752696600475
"Gly_C2.N1",0.0189475742417075,0.206152647643964,0.164968276368821,0.388785662498938,0.289662595665248,0.112841736854577,0.0659997252576718
"Asn_C0.N0",0.282213141435744,0.104582241254677,0.0733315924012891,0.000998982475311795,0.0114146108406447,0.045638975862367,0.192956822172624
"Asn_C0.N1",0.277219788357915,0.102731809848934,0.072034096001722,0.000981306929176746,0.0112126458266781,0.0448314602362812,0.18954273046974
"Asn_C0.N2",0.284014466136829,0.105249774206642,0.0737996570937602,0.00100535883412954,0.0114874686204535,0.0459302826882166,0.194188436987004
"Asn_C1.N0",0.0368323288450106,0.0391024297638661,0.0639356345420053,0.00372549006742558,0.0210396249433848,0.0859414629850389,0.0731062344709011
"Asn_C1.N1",0.0361806340888488,0.0384105688594872,0.0628043860180977,0.00365957289817523,0.0206673592259578,0.0844208531781514,0.0718127254565934
"Asn_C1.N2",0.0370674241369678,0.0393520147762703,0.0643437262277284,0.00374926931479483,0.021173917748202,0.0864900146190973,0.0735728607413719
"Asn_C2.N0",0.0117737876616674,0.0462077040463913,0.0646047442024092,0.0143926029346803,0.0415972035390528,0.0809071954143519,0.0386813533724652
"Asn_C2.N1",0.011565467544672,0.0453901256000065,0.063461656750607,0.0141379466558252,0.0408612012127299,0.0794756596858372,0.0379969428216111
"Asn_C2.N2",0.0118489380193775,0.0465026409829224,0.0650171067156568,0.0144844687894348,0.0418627123184537,0.0814236140623448,0.0389282507262777
"Asn_C3.N0",0.00298609037524177,0.0436969913721789,0.0646028013779475,0.0544942538942458,0.0816789444118519,0.0831283872845206,0.0196134684351938
"Asn_C3.N1",0.00293325583136326,0.0429238363501575,0.0634597483056788,0.0535300569291476,0.0802337536966448,0.0816575507783108,0.0192664364865697
"Asn_C3.N2",0.0030051501423537,0.0439759027961422,0.0650151514921271,0.0548420826440206,0.0822002890277409,0.0836589834667672,0.0197386582928036
"Asn_C4.N0",0.000789485678125458,0.101005467586818,0.0681200615028667,0.260983504664039,0.178864450295221,0.0389788124742195,0.0102369555692271
"Asn_C4.N1",0.000775516881746421,0.0992183220258499,0.0669147756005801,0.256365779252681,0.175699702711299,0.0382891387994632,0.010055827458305
"Asn_C4.N2",0.000794524864137444,0.101650170529657,0.0685548617675243,0.262649323716912,0.180006115581685,0.0392276084650325,0.0103022965393133
"Arg_C0.N0",0.165674370055588,0.041427916840847,0.0326429745427608,0.000586071913294095,0.00596709503759412,0.0229227536414672,0.100438941090729
"Arg_C0.N1",0.161581847351517,0.0404045558348472,0.031836621005024,0.00057159464529799,0.00581969461816867,0.022356511018199,0.0979578775118282
"Arg_C0.N2",0.160587181385055,0.0401558333615254,0.0316406410483178,0.000568076012749259,0.00578386972273811,0.0222188887484299,0.0973548681457012
"Arg_C0.N3",0.159393428412366,0.0398573279298609,0.0314054347929837,0.000563853123666892,0.00574087431526644,0.0220537207421731,0.0966311636565225
"Arg_C0.N4",0.166732008429288,0.0416923859607321,0.032851362012445,0.000589813293218876,0.00600518800491333,0.0230690887936785,0.101080127052729
"Arg_C1.N0",0.0180411912847845,0.0356493222326013,0.0277596112878028,0.00231598194509309,0.0111133577995162,0.0190299314963749,0.0358903219950022
