"","sample1","sample2","sample3","sample4","sample5","sample6","sample7"
"Gly_C0.N0",100.000000000346,100.000000000346,100.000000000346,6.25000000407929,24.9999999977679,49.9999999955358,100.000000000346
"Gly_C0.N1",100.000000000346,100.000000000346,100.000000000346,6.25000000407929,24.9999999977679,49.9999999955358,100.000000000346
"Gly_C1.N0",17.4289901955525,42.4289901933205,92.4289901981309,24.5268118828108,48.107247544982,96.2144950992386,42.4289901933205
"Gly_C1.N1",17.4289901955525,42.4289901933205,92.4289901981309,24.5268118828108,48.107247544982,96.2144950992386,42.4289901933205
"Gly_C2.N0",4.68479148978934,96.5420390355025,92.7565341343948,98.1277190446496,96.2963810786672,42.5927621614524,21.5420390329241
"Gly_C2.N1",4.68479148978934,96.5420390355025,92.7565341343948,98.1277190446496,96.2963810786672,42.5927621614524,21.5420390329241
"Asn_C0.N0",100.000000000346,100.000000000346,100.000000000346,0.390624995617646,6.25000000407929,49.9999999955358,100.000000000346
"Asn_C0.N1",100.000000000346,100.000000000346,100.000000000346,0.390624995617646,6.25000000407929,49.9999999955358,100.000000000346
"Asn_C0.N2",100.000000000346,100.000000000346,100.000000000346,0.390624995617646,6.25000000407929,49.9999999955358,100.000000000346
"Asn_C1.N0",17.4289901955525,42.4289901933205,92.4289901981309,1.53292574615366,12.0268118839268,96.2144950992386,42.4289901933205
"Asn_C1.N1",17.4289901955525,42.4289901933205,92.4289901981309,1.53292574615366,12.0268118839268,96.2144950992386,42.4289901933205
"Asn_C1.N2",17.4289901955525,42.4289901933205,92.4289901981309,1.53292574615366,12.0268118839268,96.2144950992386,42.4289901933205
"Asn_C2.N0",4.68479148978934,46.5420390399667,92.7565341343948,6.13298243681262,24.0740952719855,92.5927621662628,21.5420390329241
"Asn_C2.N1",4.68479148978934,46.5420390399667,92.7565341343948,6.13298243681262,24.0740952719855,92.5927621662628,21.5420390329241
"Asn_C2.N2",4.68479148978934,46.5420390399667,92.7565341343948,6.13298243681262,24.0740952719855,92.5927621662628,21.5420390329241
"Asn_C3.N0",1.16056999645905,46.3676391842531,92.7459062560878,24.5318882433318,48.1475262957801,92.7512201952413,10.7603916381551
"Asn_C3.N1",1.16056999645905,46.3676391842531,92.7459062560878,24.5318882433318,48.1475262957801,92.7512201952413,10.7603916381551
"Asn_C3.N2",1.16056999645905,46.3676391842531,92.7459062560878,24.5318882433318,48.1475262957801,92.7512201952413,10.7603916381551
"Asn_C4.N0",0.290429870856323,96.3732405022773,92.7461936301481,98.1275541048307,96.2950705564966,42.7460499429448,5.38048318850047
"Asn_C4.N1",0.290429870856323,96.3732405022773,92.7461936301481,98.1275541048307,96.2950705564966,42.7460499429448,5.38048318850047
"Asn_C4.N2",0.290429870856323,96.3732405022773,92.7461936301481,98.1275541048307,96.2950705564966,42.7460499429448,5.38048318850047
"Arg_C0.N0",100.000000000346,100.000000000346,100.000000000346,0.390624995617646,6.25000000407929,49.9999999955358,100.000000000346
"Arg_C0.N1",100.000000000346,100.000000000346,100.000000000346,0.390624995617646,6.25000000407929,49.9999999955358,100.000000000346
"Arg_C0.N2",100.000000000346,100.000000000346,100.000000000346,0.390624995617646,6.25000000407929,49.9999999955358,100.000000000346
"Arg_C0.N3",100.000000000346,100.000000000346,100.000000000346,0.390624995617646,6.25000000407929,49.9999999955358,100.000000000346
"Arg_C0.N4",100.000000000346,100.000000000346,100.000000000346,0.390624995617646,6.25000000407929,49.9999999955358,100.000000000346
"Arg_C1.N0",17.4289901955525,92.4289901981309,92.4289901981309,1.53292574615366,12.0268118839268,46.2144950944281,42.4289901933205
"Arg_C1.N1",17.4289901955525,92.4289901981309,92.4289901981309,1.53292574615366,12.0268118839268,46.2144950944281,42.4289901933205
"Arg_C1.N2",17.4289901955525,92.4289901981309,92.4289901981309,1.53292574615366,12.0268118839268,46.2144950944281,42.4289901933205
"Arg_C1.N3",17.4289901955525,92.4289901981309,92.4289901981309,1.53292574615366,12.0268118839268,46.2144950944281,42.4289901933205
"Arg_C1.N4",17.4289901955525,92.4289901981309,92.4289901981309,1.53292574615366,12.0268118839268,46.2144950944281,42.4289901933205
"Arg_C2.N0",4.68479148978934,42.756534138859,92.7565341343948,1.44548244302777,11.5740952731015,96.3782670673705,21.5420390329241
"Arg_C2.N1",4.68479148978934,42.756534138859,92.7565341343948,1.44548244302777,11.5740952731015,96.3782670673705,21.5420390329241
"Arg_C2.N2",4.68479148978934,42.756534138859,92.7565341343948,1.44548244302777,11.5740952731015,96.3782670673705,21.5420390329241
"Arg_C2.N3",4.68479148978934,42.756534138859,92.7565341343948,1.44548244302777,11.5740952731015,96.3782670673705,21.5420390329241
"Arg_C2.N4",4.68479148978934,42.756534138859,92.7565341343948,1.44548244302777,11.5740952731015,96.3782670673705,21.5420390329241
"Arg_C3.N0",5.8480699902439,46.5314111616597,92.7459062560878,6.13677932658641,24.0939025279264,92.5874482271094,23.2603916370391
"Arg_C3.N1",5.8480699902439,46.5314111616597,92.7459062560878,6.13677932658641,24.0939025279264,92.5874482271094,23.2603916370391
"Arg_C3.N2",5.8480699902439,46.5314111616597,92.7459062560878,6.13677932658641,24.0939025279264,92.5874482271094,23.2603916370391
"Arg_C3.N3",5.8480699902439,46.5314111616597,92.7459062560878,6.13677932658641,24.0939025279264,92.5874482271094,23.2603916370391
"Arg_C3.N4",5.8480699902439,46.5314111616597,92.7459062560878,6.13677932658641,24.0939025279264,92.5874482271094,23.2603916370391
"Arg_C4.N0",1.10741378076604,46.3679265583134,92.7461936301481,5.78176482301762,23.1468800147578,92.7513638776341,10.6841069626655
