"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Arg_0.0",0.988991017083694,0.984721005193926,0.983619247244821,0.989232943283866,0.978459560587797,0.982213158887474,0.981055137527161,0.977027551261687,0.983102820504653,0.994009773368351,0.989275151667017,0.98516569881794,0.975639468536145,0.986239982754748,0.987646601935593,0.962305274978201,0.990929659959596,0.990801592251717,0.970227415676924,0.991693226407184,0.982248208005189,0.896979189046439,0.991772003789819,0.980504526252017,0.985235730683357,0.992538772343023,0.988295092389762,0.990293320032314,0.990176706428745,0.986719465201173,0.974457563253346,0.990064770954821,0.970390520709077,0.984877615829523,0.98426252901204,0.979529379405053,0.990012706333735,0.977578233412252,0.986600261257035,0.98405141224252,0.985794920819878,0.981857790908422,0.989956868265129,0.95366682444114,0.990186387542646,0.97812138924001,0.982236258381748,0.982914845015391,0.992887580217481,0.98863888222238,0.986305838160213
"Arg_1.1",0.00145035722063446,0.00136525785899549,0.00355653708732164,0,0.00433637098721814,0.0101189163332675,0.00747481679106129,0.00590163555986607,0.00631366590741462,0.00368413194653327,0,0.00822925106471077,0.0120542816452605,0.00332992855610667,0.00181765600374142,0.00565977794840772,0,0,0.0036042936367467,0,0.00709865555812671,0.0317008104258887,0.00589900623640844,0.00517799621214572,0.00408721518188906,0.00225408474563002,0.000442457151735823,0.00705337762342492,0.00501892100443339,0,0.00824275852740449,0.00281298935874644,0.00618346437946705,0.00631296701493673,0.00658811987923854,0.00666882623173683,0,0.00299626435541012,0.00305477621476289,0,0.00428580915455533,0.00596487725954072,3.56372051017814e-05,0,0,0.00115843723338518,0,0.00323564289899436,0.00404189511104856,0.00413293958951509,0.000166821568497626
"Arg_2.2",0.00801702637866038,0.0110775756654048,0.0106221071614863,0.00888380785087323,0.0146979350926754,0.00621276148697985,0.00972708799046041,0.0144462280984692,0.00884343315107193,0.000958120286135326,0.00908053014903156,0.00501372039125702,0.00977618526386069,0.00846996911582889,0.00893797656691551,0.0282788360184419,0.00714917524604299,0.0073448458262892,0.0228250209026445,0.00704485364883457,0.00850106695095505,0.0700441090939031,0.00113238264304238,0.0122300645341778,0.00855153619946831,0.00372152065863895,0.00965634338659267,0.00155522773322384,0.00339912823483455,0.00996661103553989,0.0142924610393094,0.0057612959303324,0.0204667771954448,0.00721485506598626,0.00736848439928372,0.0113975908145987,0.00800760394671832,0.0146648460133443,0.00835915172522425,0.0135278391268801,0.00810694298864119,0.00968788362997154,0.00807671461524414,0.0426604613542969,0.00785829296862794,0.0180871099071172,0.0154933746469351,0.0115912614675045,0.00137834786551461,0.00617180739534631,0.0106245781243355
"Arg_3.3",0.00154159931701105,0.0028361612816739,0.00220210850637067,0.00188324886526097,0.00250613333230925,0.00145516329227877,0.00174295769131767,0.00262458507997813,0.00174008043686069,0.00134797439898068,0.00164431818395149,0.0015913297260923,0.00253006455473342,0.00196011957331643,0.00159776549375027,0.00375611105494907,0.00192116479436124,0.00185356192199398,0.00334326978368433,0.00126191994398183,0.00215206948572925,0.00127589143376956,0.00119660733072992,0.00208741300165887,0.00212551793528531,0.00148562225270789,0.00160610707190938,0.0010980746110372,0.00140524433198677,0.00331392376328682,0.00300721717993993,0.0013609437561005,0.00295923771601098,0.00159456208955396,0.00178086670943773,0.0024042035486111,0.00197968971954709,0.00476065621899301,0.00198581080297729,0.00242074863060027,0.00181232703692542,0.00248944820206584,0.00193077991452469,0.003672714204563,0.0019553194887261,0.0026330636194879,0.00227036697131704,0.00225825061811052,0.00169217680595626,0.0010563707927587,0.00290276214695436
"Arg_4.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arg_5.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arg_6.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ser_0.0",0.991333449163389,0.994145927786198,0.992631746733514,0.992456355498049,0.991126229615885,0.995459581762325,0.991779048278306,0.995754874913968,0.992904107401159,0.992476598225047,0.996098466249446,0.995670667486364,0.98953005684705,0.996035018926605,0.994470482115093,0.992051577616694,0.995133028897621,0.994373191720382,0.991613761187609,0.992028338915271,0.992756260542112,0.996873237821994,0.993551748403122,0.995067997691537,0.994934960595954,0.994759671565382,0.994097048890521,0.995786518707939,0.995288387534835,0.993119134504527,0.996048506729997,0.990957628554188,0.99484663028321,0.989430153372313,0.995088740733972,0.991550122551053,0.994702390357313,0.994345173321903,0.991299708549784,0.995269014283932,0.992458217402069,0.988632203345892,0.993197767681629,0.99325600490138,0.990902124020769,0.994423065190336,0.997580764033021,0.990194149476124,0.999201518588431,0.994268924406329,0.994962837748758
"Ser_1.1",0.00866655083661072,0.00526820537429221,0.00722381111354232,0.00658746900043615,0.00809460364518932,0.00421376501525927,0.00807585415514631,0.00424512508603208,0.00685790262712691,0.00752340177495301,0.00384028232426569,0.00371659081871134,0.00993768739360292,0.00396498107339535,0.00552951788490714,0.00794842238330614,0.00401891055935234,0.00562680827961801,0.00822013577405705,0.00770439636215269,0.00708654025195888,0.00300147554827299,0.006448251596878,0.00438397003942246,0.00495897213537793,0.00512195373844307,0.00579495554905501,0.00418296647137178,0.0045898943078329,0.00659006526437186,0.00395149327000319,0.00856444068303448,0.00453091651172308,0.0105698466276873,0.00462800458413166,0.00762274871865506,0.00507475801396484,0.00553373622034701,0.00827673182696132,0.00468001390524432,0.00751683992969836,0.011309230974084,0.00553132068094603,0.00659208002397416,0.00890326954200413,0.0054172766694045,0.00216410402253477,0.00929354459879237,0.000798481411568774,0.00573107559367092,0.00457667102826267
"Ser_2.2",0,0.000585866839509524,0.000144442152943576,0.000956175501514307,0.000779166738925594,0.000326653222416092,0.000145097566548187,0,0.0002379899717139,0,6.12514262881604e-05,0.000612741694924915,0.000532255759347167,0,0,0,0.000848060543026912,0,0.00016610303833421,0.000267264722576049,0.000157199205929442,0.000125286629732658,0,0.000548032269040178,0.000106067268667675,0.0001183746961748,0.000107995560423642,3.05148206889821e-05,0.000121718157331654,0.000290800231100839,0,0.000477930762777678,0.000622453205066754,0,0.000283254681896122,0.000827128730291784,0.000222851628722545,0.000121090457750077,0.000423559623254644,5.09718108233045e-05,2.49426682326849e-05,5.85656800236868e-05,0.0012709116374246,0.000151915074645494,0.000194606437227132,0.000159658140259851,0.000255131944444466,0.000512305925083589,0,0,0.000460491222978934
