"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26"
"Orn_4.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Orn_5.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pro_0.0",0,0,0,0,0,1.04694025,0,0,0,0,0,0,0,0,0,0,0,1e-08,0,0,0.31325226,0.00163628,1e-08,0,0,0
"Pro_1.1",0,0,0,0,0,-17.87105699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.31087749,0.02669505,0,0,0,0
"Pro_2.2",0,0,0,0,0,-189.47111659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56.7996692,-0.45567544,0,0,0,0
"Pro_3.3",0,0,0,0,0,3811.66156263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133.34811039,-4.83139451,0,0,0,0
"Pro_4.4",0,0,0,0,0,-5.43729445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.46595859,97.19264217,0,0,0,0
"Pro_5.5",0,0,0,0,0,109.38146602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ser_0.0",-1.72920613,-4.82629476,0,0,0,-2.32309465,0.21682974,0,0,0,0,0,0,-16.55177388,1.00946142,0.60258781,0.4326821,0,0,0,0.00492998,0,0,0,0.31723623,0
"Ser_1.1",-12.80009922,-38.91932321,0,0,0,-17.56376991,-3.85756148,0,0,0,0,0,0,-122.52116423,-17.95906544,-10.72048288,-7.69773469,0,0,0,-0.08770805,0,0,0,-5.64386715,0
"Ser_2.2",256.71891356,718.64009118,0,0,0,345.13256253,-28.55481995,0,0,0,0,0,0,2457.2856525,-132.93835585,-79.35620999,-56.98092684,0,0,0,-0.6492411,0,0,0,-41.77758702,0
"Ser_3.3",0,334.82045317,0,0,0,38.53170934,572.69574466,0,0,0,0,0,0,0,2666.21294828,1591.56891365,1142.81001875,0,0,0,13.02118579,0,0,0,837.89168853,0
